tick,total_cells,lone_cells,clustered_cells,num_clusters,avg_cluster_size,cooperators,defectors,cooperator_pct,defector_pct,coop_genome_pct,mean_fitness,multi_advantage,coop_advantage,coop_rate_clustered,def_rate_clustered,coop_rate_lone,def_rate_lone,cluster_rate,lone_rate,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period,coop_reward_scale,task_alpha,coop_cost
300,199,71,128,38,3.3684210526315788,105,23,52.76381909547739,11.557788944723619,61.80904522613066,548.1956801866479,1.2917672419463906,3.492739784574469,4.225883140492023,0.7331433559175539,2.0416944096179113,2.396453021523132,3.598281460451298,2.3065142185049075,1,500,250,100,0.005,,,0.25,
350,315,103,212,66,3.212121212121212,177,35,56.19047619047619,11.11111111111111,66.66666666666667,503.1173344671205,1.3424359863894648,3.5743674720450964,4.500674803431756,0.9263073313866593,2.0750438654084866,2.800586333545493,3.91056696606582,2.568130979676355,1,500,250,100,0.005,,,0.25,
400,347,117,230,66,3.484848484848485,182,47,52.44956772334294,13.544668587896254,62.53602305475504,606.7180413750518,1.3653155210612193,3.630106222475299,4.393166189237291,0.7630599667619916,2.009369259474987,2.399518277790914,3.6481225540567706,2.282807032995551,1,500,250,100,0.005,,,0.25,
450,551,157,394,119,3.310924369747899,324,68,58.8021778584392,12.341197822141561,68.42105263157895,537.7828681617841,2.089165728192432,4.007201138041256,4.811544550130522,0.804343412089266,1.4198290844338533,2.336804204509214,4.1164178221029575,2.0272520939105254,1,500,250,100,0.005,,,0.25,
0,100,53,47,15,3.1333333333333333,41,6,41.0,6.0,63.0,2.8470000000000004,1.943837816138099,2.879878048780488,4.244878048780488,1.3650000000000002,1.5354545454545458,2.2158064516129032,3.877234042553193,1.9333962264150941,2,500,250,100,0.005,,,0.25,
50,80,27,53,14,3.7857142857142856,45,8,56.25,10.0,68.75,179.3037499999999,1.3319727052246435,2.5763099128540268,4.421089324618732,1.8447794117647054,2.270392156862745,2.9530911188004625,4.032212356640767,2.7002396514161235,2,500,250,100,0.005,,,0.25,
100,108,37,71,16,4.4375,55,16,50.925925925925924,14.814814814814815,63.888888888888886,252.21824074074053,1.0471682778121245,3.1326538756816795,4.095553555355529,0.96289967967385,2.118019801980199,2.479035729659925,3.3896033861878285,2.342435108375704,2,500,250,100,0.005,,,0.25,
150,147,43,104,24,4.333333333333333,75,29,51.02040816326531,19.727891156462587,61.224489795918366,328.54374149659856,0.5094788563239989,3.958600043153305,4.371715414377669,0.41311537122436387,2.4981286928749262,2.8978251624034863,3.2678750177291502,2.7583961614051513,2,500,250,100,0.005,,,0.25,
200,170,51,119,27,4.407407407407407,84,35,49.411764705882355,20.58823529411765,59.411764705882355,410.8238571428574,0.5473776318467811,3.9947080683444454,4.307342647501532,0.3126345791570865,2.5270867251637448,2.614032954277705,3.1324285097531663,2.585050877906385,2,500,250,100,0.005,,,0.25,
250,231,53,178,44,4.045454545454546,139,39,60.17316017316017,16.883116883116884,67.53246753246754,456.07331478045796,1.4605182097106377,4.573656495968423,4.947500804899498,0.3738443089310748,2.1537938803766026,2.6412399412960954,3.945407527692934,2.4848893179822964,2,500,250,100,0.005,,,0.25,
