tick,total_cells,lone_cells,clustered_cells,num_clusters,avg_cluster_size,cooperators,defectors,cooperator_pct,defector_pct,coop_genome_pct,mean_fitness,multi_advantage,coop_advantage,coop_rate_clustered,def_rate_clustered,coop_rate_lone,def_rate_lone,cluster_rate,lone_rate,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period,coop_reward_scale,task_alpha,coop_cost
150,137,49,88,27,3.259259259259259,76,12,55.47445255474452,8.75912408759124,67.15328467153284,136.65333333333342,-0.7154954500263708,0.9689541312799949,1.1902900812184134,0.2213359499384185,1.0172529541617983,2.1403960131112467,1.058159972407505,1.7736554224338759,0,500,250,100,0.005,,0.5,,0.1
200,148,61,87,28,3.107142857142857,73,14,49.32432432432432,9.45945945945946,62.16216216216216,183.43019465894486,-0.4877554878039789,1.0919096478369077,1.2526178669002064,0.1607082190632986,1.1010756794454004,1.7743821718771602,1.0769082683977151,1.564663756201694,0,500,250,100,0.005,,0.5,,0.1
250,192,59,133,40,3.325,113,20,58.854166666666664,10.416666666666666,68.75,192.21695188492097,-0.6084616039707311,1.1695993056855674,1.3273262238644994,0.15772691817893195,1.5115304507542056,1.877887679559813,1.1514466290245642,1.7599082329952953,0,500,250,100,0.005,,0.5,,0.1
300,200,68,132,41,3.2195121951219514,117,15,58.5,7.5,69.0,236.5594952380957,-0.39429213949257513,1.1272810755059592,1.3123535874261532,0.1850725119201939,1.3451342402053978,1.682835788838985,1.184253465209567,1.5785456047021422,0,500,250,100,0.005,,0.5,,0.1
350,299,77,222,70,3.1714285714285713,201,21,67.22408026755853,7.023411371237458,74.91638795986623,220.2745899028511,-0.6550463993912228,1.2195236500015905,1.4093938845733769,0.18987023457178645,2.2335103216564876,1.8279336644694908,1.2940335393029563,1.949079938694179,0,500,250,100,0.005,,0.5,,0.1
400,316,96,220,69,3.1884057971014492,201,19,63.607594936708864,6.012658227848101,72.78481012658227,270.8674653405669,-0.46092243014316936,1.2309558987341769,1.4098480939334141,0.17889219519923735,1.8079662607746183,1.7456299298143991,1.3035382663154627,1.764460696458632,0,500,250,100,0.005,,0.5,,0.1
450,513,138,375,120,3.125,353,22,68.81091617933723,4.288499025341131,76.80311890838206,224.50085584331217,-0.46328013912484134,1.2150982571484494,1.3477697840491103,0.13267152690066086,1.882999612636321,1.6792213380416736,1.2764840196297347,1.739764158754576,0,500,250,100,0.005,,0.5,,0.1
0,100,51,49,17,2.8823529411764706,43,6,43.0,6.0,59.0,1.5090000000000003,-0.14129651860744286,1.2294250645994829,1.5874806201550384,0.35805555555555557,1.9275000000000002,1.418571428571429,1.436938775510204,1.578235294117647,1,500,250,100,0.005,,0.5,,0.1
50,79,27,52,16,3.25,42,10,53.164556962025316,12.658227848101266,59.49367088607595,81.16594936708863,-0.6813962907100164,1.4869436663554325,1.64393713040772,0.15699346405228748,1.8723529411764708,2.0773440285205,1.3579864253393668,2.039382716049383,1,500,250,100,0.005,,0.5,,0.1
100,95,39,56,18,3.111111111111111,48,8,50.526315789473685,8.421052631578947,55.78947368421053,127.10915789473687,-0.4054703423639079,1.3762245599559955,1.5176272002200217,0.14140264026402638,1.5345544554455466,1.7547204426324994,1.3210236916548794,1.7264940340187873,1,500,250,100,0.005,,0.5,,0.1
150,126,45,81,27,3.0,73,8,57.93650793650794,6.349206349206349,61.904761904761905,170.16746031746047,-0.48280960000711937,1.3827400237968734,1.5910715175422745,0.208331493745401,0.8204635761589424,2.0769205298013262,1.4545046016117191,1.9373142016188385,1,500,250,100,0.005,,0.5,,0.1
200,145,61,84,28,3.0,76,8,52.41379310344828,5.517241379310345,56.55172413793103,213.50793103448302,-0.07954581313396858,1.371941852994291,1.537450605992645,0.16550875299835383,1.6076943565003283,1.473096119408525,1.4067894771360454,1.486335290270014,1,500,250,100,0.005,,0.5,,0.1
250,217,73,144,47,3.0638297872340425,132,12,60.8294930875576,5.529953917050691,63.59447004608295,210.68723502304172,-0.5153583702543791,1.238302822702089,1.4589115667310648,0.22060874402897598,1.6681180755768021,1.8892535538563013,1.3557196648392238,1.871078035093603,1,500,250,100,0.005,,0.5,,0.1
