tick,total_cells,lone_cells,clustered_cells,num_clusters,avg_cluster_size,cooperators,defectors,cooperator_pct,defector_pct,coop_genome_pct,mean_fitness,multi_advantage,coop_advantage,coop_rate_clustered,def_rate_clustered,coop_rate_lone,def_rate_lone,cluster_rate,lone_rate,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period,coop_reward_scale
50,129,52,77,22,3.5,74,3,57.36434108527132,2.3255813953488373,77.51937984496124,55.6517441860465,1.8359160447395741,1.9112082670906199,2.093071012188659,0.1818627450980392,0.17499999999999996,0.19038461538461535,2.018608352431882,0.18269230769230765,0,700,250,100,0.005,,1.0
100,175,52,123,33,3.727272727272727,119,4,68.0,2.2857142857142856,82.85714285714286,101.91842857142869,1.9882104533155023,2.057107496463934,2.237800565770865,0.18069306930693074,0.17500000000000038,0.19038461538461526,2.17090276100781,0.18269230769230776,0,700,250,100,0.005,,1.0
150,238,52,186,48,3.875,179,7,75.21008403361344,2.9411764705882355,86.1344537815126,145.30178571428596,2.0808950668003243,2.1638051986490727,2.3450209034740492,0.18121570482497648,0.17500000000000046,0.19038461538461526,2.2635873744926323,0.18269230769230788,0,700,250,100,0.005,,1.0
200,344,54,290,75,3.8666666666666667,275,15,79.94186046511628,4.3604651162790695,87.20930232558139,177.06744186046524,2.1683491927336505,2.2926218603949966,2.4538623247399385,0.16124046434494202,0.17500000000000018,0.1599716932578488,2.335278435409162,0.16692924267551157,0,700,250,100,0.005,,1.0
250,501,39,462,116,3.9827586206896552,436,26,87.02594810379242,5.189620758483034,90.6187624750499,208.93413173652692,2.1120969066410895,2.151810968472339,2.412730196951878,0.260919228479539,0.17499999999999963,0.18342344906089986,2.291632609981574,0.17953570334048435,0,700,250,100,0.005,,1.0
300,768,27,741,178,4.162921348314606,705,36,91.796875,4.6875,92.96875,232.03476562499984,2.2226696675555586,1.9895319681031753,2.509141905921945,0.5196099378187699,0.17499999999999918,0.1972222222222232,2.412484482370374,0.1898148148148152,0,700,250,100,0.005,,1.0
350,1289,17,1272,296,4.297297297297297,1215,57,94.25911559348332,4.422032583397983,94.3366951124903,229.78192397207113,2.1697510074601047,1.714173162963792,2.4450947826595093,0.7309216196957175,0.1749999999999989,0.20000000000000132,2.3682804192248117,0.19852941176470706,0,700,250,100,0.005,,1.0
400,1953,16,1937,447,4.333333333333333,1861,76,95.28929851510496,3.8914490527393752,95.28929851510496,251.68164362519175,2.3096136184919906,1.5865212344138095,2.5718622575293946,0.9853410231155849,0.0,0.20000000000000148,2.509613618491992,0.20000000000000148,0,700,250,100,0.005,,1.0
450,3158,16,3142,717,4.382147838214784,3020,121,95.63014566181127,3.8315389487017097,95.63014566181127,257.1490579480681,2.343889784526746,1.4296432753768686,2.59896359424359,1.1693203188667212,0.0,0.20000000000000165,2.5438897845267476,0.20000000000000165,0,700,250,100,0.005,,1.0
500,5178,16,5162,1175,4.393191489361702,4979,182,96.15681730397837,3.514870606411742,96.15681730397837,256.8239040169947,2.3510165552915394,1.3321586448433007,2.5979944420114562,1.2658357971681555,0.0,0.20000000000000176,2.5510165552915414,0.20000000000000176,0,700,250,100,0.005,,1.0
550,8203,0,8203,1873,4.379604911906033,7935,266,96.732902596611,3.242716079483116,96.732902596611,253.75573590962634,2.597885773421334,1.172303330216515,2.635909512701615,1.4636061824851003,0.0,0.0,2.597885773421334,0.0,0,700,250,100,0.005,,1.0
600,9998,0,9998,2273,4.398592168939727,9663,331,96.6493298659732,3.310662132426485,96.6493298659732,331.21960575448395,2.622136420484836,1.1234420615917566,2.659344677677839,1.5359026160860825,0.0,0.0,2.622136420484836,0.0,0,700,250,100,0.005,,1.0
650,9998,0,9998,2280,4.385087719298245,9663,331,96.6493298659732,3.310662132426485,96.6493298659732,455.30676401947005,2.614046082539203,1.116819888560593,2.651035014209561,1.5342151256489678,0.0,0.0,2.614046082539203,0.0,0,700,250,100,0.005,,1.0
0,100,62,38,13,2.923076923076923,38,0,38.0,0.0,73.0,1.02875,2.230793718166383,2.4118421052631573,2.4118421052631573,0.0,0.175,0.1888888888888889,2.4118421052631573,0.18104838709677415,1,700,250,100,0.005,,1.0
50,121,50,71,24,2.9583333333333335,70,1,57.85123966942149,0.8264462809917356,77.68595041322314,67.28636363636366,2.1805695940347993,2.2193277310924393,2.394327731092439,0.175,0.17499999999999996,0.1894230769230769,2.3630695940347994,0.18249999999999997,1,700,250,100,0.005,,1.0
100,162,50,112,37,3.027027027027027,111,1,68.51851851851852,0.6172839506172839,83.33333333333333,131.61666666666682,2.5940403995756736,2.6249777004727526,2.799977700472753,0.17500000000000032,0.17500000000000035,0.1894230769230768,2.7765403995756737,0.18250000000000008,1,700,250,100,0.005,,1.0
150,209,50,159,53,3.0,158,1,75.59808612440192,0.4784688995215311,87.08133971291866,193.31949760765568,2.6946637492824266,2.719266051493075,2.894266051493075,0.17500000000000046,0.17500000000000046,0.1894230769230768,2.8771637492824267,0.1825000000000002,1,700,250,100,0.005,,1.0
200,304,47,257,85,3.023529411764706,248,9,81.57894736842105,2.960526315789474,88.48684210526316,233.3504934210525,2.7591769434679048,2.9034103959710906,3.0319759017754024,0.12856550580431186,0.1750000000000002,0.16799177190968248,2.9303000513328357,0.17112310786493082,1,700,250,100,0.005,,1.0
250,452,42,410,132,3.106060606060606,396,14,87.61061946902655,3.0973451327433628,91.3716814159292,264.8738938053094,2.8081858111032645,2.4275342702225906,3.064381626650278,0.6368473564276871,0.1749999999999996,0.17215139442231128,2.981490212545116,0.17330440144185177,1,700,250,100,0.005,,1.0
300,707,35,672,213,3.1549295774647885,648,24,91.65487977369166,3.3946251768033946,93.63507779349364,277.74133663366297,2.79226891261969,2.1737856584409654,3.050302785803213,0.8765171273622476,0.1749999999999992,0.1839977851605767,2.972667583716036,0.18039867109634575,1,700,250,100,0.005,,1.0
350,1075,19,1056,336,3.142857142857143,1014,42,94.32558139534883,3.9069767441860463,94.69767441860465,295.51546511627856,2.7424349943358846,1.9127219232036705,3.0132460038412945,1.100524080637624,0.1749999999999989,0.2000000000000014,2.9371718364411485,0.19473684210526399,1,700,250,100,0.005,,1.0
400,1685,16,1669,527,3.1669829222011385,1609,59,95.48961424332344,3.5014836795252227,95.54896142433235,302.3357270029668,2.666332385848926,1.6666176215409068,2.923720988769139,1.2571033672282321,0.17499999999999868,0.20000000000000148,2.864769885848927,0.19843750000000132,1,700,250,100,0.005,,1.0
450,2660,15,2645,830,3.1867469879518073,2562,82,96.3157894736842,3.082706766917293,96.3157894736842,305.19374999999945,2.708279028190136,1.6437175490185476,2.959256652630198,1.3155391036116506,0.0,0.2000000000000016,2.9082790281901376,0.2000000000000016,1,700,250,100,0.005,,1.0
500,4300,15,4285,1335,3.209737827715356,4152,131,96.55813953488372,3.046511627906977,96.55813953488372,301.6430058139529,2.6963149177573174,1.4954721394606378,2.9420554851795337,1.446583345718896,0.0,0.20000000000000184,2.8963149177573193,0.20000000000000184,1,700,250,100,0.005,,1.0
550,6818,0,6818,2115,3.2236406619385343,6590,222,96.65591082428865,3.2560868289821063,96.65591082428865,292.6944338515689,2.8983892221808696,1.3599822180708268,2.942710427760982,1.5827282096901554,0.0,0.0,2.8983892221808696,0.0,1,700,250,100,0.005,,1.0
600,9999,0,9999,3074,3.252765126870527,9653,335,96.53965396539654,3.35033503350335,96.53965396539654,316.92156515651516,2.9191708201196844,1.3696748835575838,2.965110055801682,1.5954351722440983,0.0,0.0,2.9191708201196844,0.0,1,700,250,100,0.005,,1.0
650,9999,0,9999,3081,3.245374878286271,9653,335,96.53965396539654,3.35033503350335,96.53965396539654,452.30992649264846,2.8878604703854998,1.3753226614361256,2.9339891339398747,1.5586664725037491,0.0,0.0,2.8878604703854998,0.0,1,700,250,100,0.005,,1.0
0,100,56,44,15,2.933333333333333,44,0,44.0,0.0,73.0,0.8534999999999999,1.5278409090909086,1.7090909090909088,1.7090909090909088,0.0,0.175,0.18796296296296297,1.7090909090909088,0.18125000000000005,2,700,250,100,0.005,,1.0
50,123,48,75,21,3.5714285714285716,72,3,58.53658536585366,2.4390243902439024,77.23577235772358,47.47154471544715,1.5236560457516342,0.5454452614379082,1.7277655228758173,1.1823202614379091,0.17499999999999993,0.18899999999999995,1.705947712418301,0.18229166666666666,2,700,250,100,0.005,,1.0
100,146,48,98,26,3.769230769230769,94,4,64.38356164383562,2.73972602739726,80.13698630136986,95.9859589041097,1.8173143143395984,0.713518801348221,2.028729197387825,1.315210396039604,0.17500000000000032,0.18899999999999992,1.9996059810062652,0.18229166666666677,2,700,250,100,0.005,,1.0
150,192,48,144,36,4.0,138,6,71.875,3.125,83.85416666666667,143.95416666666682,2.124185982339957,0.8997106248200424,2.343965591707459,1.4442549668874165,0.1750000000000004,0.18899999999999995,2.306477649006624,0.18229166666666685,2,700,250,100,0.005,,1.0
200,265,45,220,55,4.0,204,16,76.98113207547169,6.037735849056604,85.66037735849056,183.14858490566033,2.1363428438615006,1.5152921056482302,2.4262280509218614,0.9109359452736312,0.1750000000000002,0.18457711442786076,2.316024988692899,0.1796821448313987,2,700,250,100,0.005,,1.0
250,383,41,342,81,4.222222222222222,318,24,83.02872062663185,6.266318537859008,88.25065274151436,215.07780678851157,2.287202554735111,1.4048669574920836,2.566605470991701,1.1617385134996177,0.17499999999999966,0.18635458167330732,2.4680183160799753,0.1808157613448645,2,700,250,100,0.005,,1.0
300,597,34,563,128,4.3984375,525,38,87.93969849246231,6.365159128978225,90.45226130653266,230.1790201005022,2.3033556656557073,1.3545930907026753,2.577342823746011,1.222749733043336,0.17499999999999924,0.18852509179926646,2.485913805190591,0.18255813953488387,2,700,250,100,0.005,,1.0
350,940,15,925,204,4.534313725490196,858,67,91.27659574468085,7.127659574468085,91.38297872340425,245.16763297872305,2.2912061567577076,1.4317755829062446,2.593246478258305,1.1614708953520605,0.1749999999999989,0.20000000000000137,2.489539490091042,0.19833333333333455,2,700,250,100,0.005,,1.0
400,1494,15,1479,321,4.607476635514018,1380,98,92.36947791164658,6.5595716198125835,92.43641231593038,255.80788152610404,2.3543617947987086,1.3831776659935182,2.644407855647175,1.2612301896536569,0.17499999999999868,0.20000000000000148,2.552695128132043,0.19833333333333464,2,700,250,100,0.005,,1.0
450,2398,14,2384,512,4.65625,2231,150,93.03586321934945,6.255212677231026,93.03586321934945,263.20234570475355,2.4001025907614224,1.3071661620652213,2.6824524119751083,1.375286249909887,0.0,0.2000000000000016,2.600102590761424,0.2000000000000016,2,700,250,100,0.005,,1.0
500,3964,14,3950,847,4.663518299881936,3696,249,93.23915237134207,6.281533804238143,93.23915237134207,262.13047426841536,2.4316842590416425,1.299849743762549,2.7137280071270373,1.4138782633644884,0.0,0.20000000000000182,2.6316842590416445,0.20000000000000182,2,700,250,100,0.005,,1.0
550,6318,0,6318,1344,4.700892857142857,5892,412,93.25735992402659,6.52105096549541,93.25735992402659,259.47662796394246,2.645487909068287,1.2286028521492316,2.725783653847076,1.4971808016978443,0.0,0.0,2.645487909068287,0.0,2,700,250,100,0.005,,1.0
600,10000,0,10000,2123,4.710315591144607,9321,656,93.21,6.56,93.21,269.10736638888864,2.6473083234249613,1.2343289430205178,2.7284669669672548,1.494138023946737,0.0,0.0,2.6473083234249613,0.0,2,700,250,100,0.005,,1.0
650,9999,0,9999,2129,4.696571160169094,9320,656,93.2093209320932,6.560656065606561,93.2093209320932,396.56574529675134,2.6496068822424452,1.2395745848410977,2.731118603138171,1.4915440182970732,0.0,0.0,2.6496068822424452,0.0,2,700,250,100,0.005,,1.0
