cell_id,genome,op,is_cooperator,is_defector,has_adhesion,cluster_id,type,fitness,age,x,y,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period
253095,11110000,NAND,1,0,1,64216,cooperator,3.2625,9,192.008,69.909,2,500,250,100,0.005,
253096,10110000,XOR,1,0,1,64216,cooperator,3.2625,9,185.912,73.716,2,500,250,100,0.005,
253097,01110000,OR,1,0,1,64216,cooperator,3.2625,9,183.824,70.072,2,500,250,100,0.005,
253098,00111101,AND,1,0,1,64216,cooperator,3.2625,9,187.237,64.797,2,500,250,100,0.005,
253099,11110000,NAND,1,0,1,64217,cooperator,1.575,9,209.489,249.851,2,500,250,100,0.005,
253100,10110000,XOR,1,0,1,64217,cooperator,1.575,9,202.402,249.835,2,500,250,100,0.005,
253101,01110010,OR,1,0,1,64217,cooperator,1.575,9,193.599,249.441,2,500,250,100,0.005,
253102,01110000,OR,1,0,1,64217,cooperator,1.575,9,192.645,243.247,2,500,250,100,0.005,
253103,10111001,XOR,1,0,1,64217,cooperator,1.575,9,202.296,242.844,2,500,250,100,0.005,
253104,11110000,NAND,1,0,1,64218,cooperator,1.575,9,226.131,109.387,2,500,250,100,0.005,
253105,10110000,XOR,1,0,1,64218,cooperator,1.575,9,223.294,118.514,2,500,250,100,0.005,
253106,00110000,AND,1,0,1,64218,cooperator,1.575,9,218.812,113.393,2,500,250,100,0.005,
253107,00110001,AND,1,0,1,64218,cooperator,1.575,9,217.513,108.5,2,500,250,100,0.005,
253108,11110000,NAND,1,0,1,64219,cooperator,3.2625,9,249.478,134.62,2,500,250,100,0.005,
253109,01110000,OR,1,0,1,64219,cooperator,3.2625,9,249.925,142.063,2,500,250,100,0.005,
253110,00110000,AND,1,0,1,64219,cooperator,3.2625,9,240.698,135.902,2,500,250,100,0.005,
253111,10110000,XOR,1,0,1,64219,cooperator,3.2625,9,249.935,130.516,2,500,250,100,0.005,
253112,10110000,XOR,1,0,1,64220,cooperator,2.9,8,151.32,16.089,2,500,250,100,0.005,
253113,01110000,OR,1,0,1,64220,cooperator,2.9,8,144.98,22.132,2,500,250,100,0.005,
253114,00110000,AND,1,0,1,64220,cooperator,2.9,8,139.48,12.68,2,500,250,100,0.005,
253115,11110000,NAND,1,0,1,64220,cooperator,2.9,8,143.953,12.066,2,500,250,100,0.005,
253116,11110000,NAND,1,0,1,64221,cooperator,2.3375,8,218.509,125.088,2,500,250,100,0.005,
253117,00110000,AND,1,0,1,64221,cooperator,2.3375,8,211.553,128.599,2,500,250,100,0.005,
253118,00110000,AND,1,0,1,64221,cooperator,2.3375,8,209.362,126.547,2,500,250,100,0.005,
253119,10110000,XOR,1,0,1,64221,cooperator,2.3375,8,221.677,116.773,2,500,250,100,0.005,
253120,11110000,NAND,1,0,1,64222,cooperator,2.9,8,148.446,240.57,2,500,250,100,0.005,
253121,10110000,XOR,1,0,1,64222,cooperator,2.9,8,139.992,247.169,2,500,250,100,0.005,
253122,00110000,AND,1,0,1,64222,cooperator,2.9,8,136.659,244.222,2,500,250,100,0.005,
253123,01110000,OR,1,0,1,64222,cooperator,2.9,8,141.867,234.956,2,500,250,100,0.005,
253124,11110000,NAND,1,0,1,64223,cooperator,1.4,8,237.796,104.611,2,500,250,100,0.005,
253125,10110000,XOR,1,0,1,64223,cooperator,1.4,8,227.872,111.046,2,500,250,100,0.005,
253126,00110000,AND,1,0,1,64223,cooperator,1.4,8,219.479,101.966,2,500,250,100,0.005,
253127,00010000,AND,1,0,1,64223,cooperator,1.4,8,230.011,101.356,2,500,250,100,0.005,
253128,11110000,NAND,1,0,1,64224,cooperator,2.0,8,249.769,70.552,2,500,250,100,0.005,
253129,10110000,XOR,1,0,1,64224,cooperator,2.0,8,249.31,75.494,2,500,250,100,0.005,
253130,01110000,OR,1,0,1,64224,cooperator,2.0,8,241.89,74.515,2,500,250,100,0.005,
253131,00111101,AND,1,0,1,64224,cooperator,2.0,8,244.079,63.49,2,500,250,100,0.005,
253132,01110101,OR,1,0,1,64224,cooperator,2.0,8,249.573,63.562,2,500,250,100,0.005,
253133,11110000,NAND,1,0,1,64225,cooperator,2.0,8,221.291,214.354,2,500,250,100,0.005,
253134,10110000,XOR,1,0,1,64225,cooperator,2.0,8,212.728,217.723,2,500,250,100,0.005,
253135,00110000,AND,1,0,1,64225,cooperator,2.0,8,209.9,220.453,2,500,250,100,0.005,
253136,01110000,OR,1,0,1,64225,cooperator,2.0,8,202.05,207.854,2,500,250,100,0.005,
253137,10111001,XOR,1,0,1,64225,cooperator,2.0,8,215.114,205.433,2,500,250,100,0.005,
253138,01110000,OR,1,0,1,64226,cooperator,2.5375,7,7.076,124.683,2,500,250,100,0.005,
253139,10110000,XOR,1,0,1,64226,cooperator,2.5375,7,0.396,130.208,2,500,250,100,0.005,
253140,00110000,AND,1,0,1,64226,cooperator,2.5375,7,0.405,124.592,2,500,250,100,0.005,
253141,11110000,NAND,1,0,1,64226,cooperator,2.5375,7,1.595,120.41,2,500,250,100,0.005,
253142,11110000,NAND,1,0,1,64227,cooperator,2.5375,7,215.541,117.266,2,500,250,100,0.005,
253143,01110000,OR,1,0,1,64227,cooperator,2.5375,7,207.764,122.752,2,500,250,100,0.005,
253144,00110000,AND,1,0,1,64227,cooperator,2.5375,7,199.596,118.429,2,500,250,100,0.005,
253145,10110000,XOR,1,0,1,64227,cooperator,2.5375,7,206.688,112.44,2,500,250,100,0.005,
253146,11110000,NAND,1,0,1,64228,cooperator,2.5375,7,43.855,173.24,2,500,250,100,0.005,
253147,01110000,OR,1,0,1,64228,cooperator,2.5375,7,34.024,177.311,2,500,250,100,0.005,
253148,10110000,XOR,1,0,1,64228,cooperator,2.5375,7,34.545,175.505,2,500,250,100,0.005,
253149,00110000,AND,1,0,1,64228,cooperator,2.5375,7,36.177,166.161,2,500,250,100,0.005,
253150,10110001,XOR,1,0,1,64229,cooperator,2.5375,7,202.598,15.578,2,500,250,100,0.005,
253151,01110000,OR,1,0,1,64229,cooperator,2.5375,7,197.681,17.697,2,500,250,100,0.005,
253152,00110000,AND,1,0,1,64229,cooperator,2.5375,7,188.725,12.902,2,500,250,100,0.005,
253153,11110000,NAND,1,0,1,64229,cooperator,2.5375,7,198.708,6.528,2,500,250,100,0.005,
253154,11110000,NAND,1,0,1,64230,cooperator,2.5375,7,183.273,178.893,2,500,250,100,0.005,
253155,01110000,OR,1,0,1,64230,cooperator,2.5375,7,183.323,185.897,2,500,250,100,0.005,
253156,00110000,AND,1,0,1,64230,cooperator,2.5375,7,171.716,181.296,2,500,250,100,0.005,
253157,10110000,XOR,1,0,1,64230,cooperator,2.5375,7,179.156,173.329,2,500,250,100,0.005,
253158,11110000,NAND,1,0,1,64231,cooperator,2.5375,7,152.341,201.2,2,500,250,100,0.005,
253159,10110000,XOR,1,0,1,64231,cooperator,2.5375,7,147.575,208.904,2,500,250,100,0.005,
253160,00110000,AND,1,0,1,64231,cooperator,2.5375,7,144.614,197.281,2,500,250,100,0.005,
253161,01110000,OR,1,0,1,64231,cooperator,2.5375,7,147.916,197.342,2,500,250,100,0.005,
253162,01110000,OR,1,0,1,64232,cooperator,2.5375,7,75.94,71.93,2,500,250,100,0.005,
253163,10110000,XOR,1,0,1,64232,cooperator,2.5375,7,67.647,74.958,2,500,250,100,0.005,
253164,00110000,AND,1,0,1,64232,cooperator,2.5375,7,64.488,73.124,2,500,250,100,0.005,
253165,11110000,NAND,1,0,1,64232,cooperator,2.5375,7,66.483,66.82,2,500,250,100,0.005,
253166,11110000,NAND,1,0,1,64233,cooperator,1.225,7,16.335,246.746,2,500,250,100,0.005,
253167,01110000,OR,1,0,1,64233,cooperator,1.225,7,8.525,249.736,2,500,250,100,0.005,
253168,10110000,XOR,1,0,1,64233,cooperator,1.225,7,0.915,248.596,2,500,250,100,0.005,
253169,00100000,AND,0,1,1,64233,defector,1.225,7,5.408,241.625,2,500,250,100,0.005,
253170,10110000,XOR,1,0,1,64234,cooperator,2.5375,7,211.815,14.078,2,500,250,100,0.005,
253171,01110000,OR,1,0,1,64234,cooperator,2.5375,7,204.867,23.872,2,500,250,100,0.005,
253172,00110000,AND,1,0,1,64234,cooperator,2.5375,7,199.595,13.167,2,500,250,100,0.005,
253173,11110000,NAND,1,0,1,64234,cooperator,2.5375,7,203.282,10.899,2,500,250,100,0.005,
253174,11110000,NAND,1,0,1,64235,cooperator,2.5375,7,172.097,230.177,2,500,250,100,0.005,
253175,10110000,XOR,1,0,1,64235,cooperator,2.5375,7,166.159,237.606,2,500,250,100,0.005,
253176,00110000,AND,1,0,1,64235,cooperator,2.5375,7,157.475,231.233,2,500,250,100,0.005,
253177,01111000,OR,1,0,1,64235,cooperator,2.5375,7,165.265,229.29,2,500,250,100,0.005,
253178,11110000,NAND,1,0,1,64236,cooperator,2.175,6,125.47,48.569,2,500,250,100,0.005,
253179,10110000,XOR,1,0,1,64236,cooperator,2.175,6,119.815,54.443,2,500,250,100,0.005,
253180,01110000,OR,1,0,1,64236,cooperator,2.175,6,111.31,49.696,2,500,250,100,0.005,
253181,00111101,AND,1,0,1,64236,cooperator,2.175,6,121.22,42.548,2,500,250,100,0.005,
253182,01110000,OR,1,0,1,64237,cooperator,2.175,6,29.436,16.193,2,500,250,100,0.005,
253183,10110000,XOR,1,0,1,64237,cooperator,2.175,6,21.857,19.14,2,500,250,100,0.005,
253184,00110000,AND,1,0,1,64237,cooperator,2.175,6,20.634,13.028,2,500,250,100,0.005,
253185,11110000,NAND,1,0,1,64237,cooperator,2.175,6,20.113,9.788,2,500,250,100,0.005,
253186,01110000,OR,1,0,1,64238,cooperator,2.175,6,19.685,35.666,2,500,250,100,0.005,
253187,10110000,XOR,1,0,1,64238,cooperator,2.175,6,17.228,41.685,2,500,250,100,0.005,
253188,00110000,AND,1,0,1,64238,cooperator,2.175,6,8.455,36.585,2,500,250,100,0.005,
253189,11110000,NAND,1,0,1,64238,cooperator,2.175,6,13.417,30.277,2,500,250,100,0.005,
253190,11110000,NAND,1,0,1,64239,cooperator,2.175,6,226.309,145.642,2,500,250,100,0.005,
253191,01110000,OR,1,0,1,64239,cooperator,2.175,6,221.611,148.26,2,500,250,100,0.005,
253192,00110000,AND,1,0,1,64239,cooperator,2.175,6,215.861,141.787,2,500,250,100,0.005,
253193,10110000,XOR,1,0,1,64239,cooperator,2.175,6,222.605,136.471,2,500,250,100,0.005,
253194,11110000,NAND,1,0,1,64240,cooperator,2.175,6,182.966,129.134,2,500,250,100,0.005,
253195,10110000,XOR,1,0,1,64240,cooperator,2.175,6,177.515,133.936,2,500,250,100,0.005,
253196,01110000,OR,1,0,1,64240,cooperator,2.175,6,175.993,128.663,2,500,250,100,0.005,
253197,00111101,AND,1,0,1,64240,cooperator,2.175,6,177.658,124.008,2,500,250,100,0.005,
253198,11110000,NAND,1,0,1,64241,cooperator,2.175,6,70.05,200.943,2,500,250,100,0.005,
253199,01110000,OR,1,0,1,64241,cooperator,2.175,6,63.866,205.827,2,500,250,100,0.005,
253200,10010000,XOR,1,0,1,64241,cooperator,2.175,6,54.96,203.183,2,500,250,100,0.005,
253201,00110000,AND,1,0,1,64241,cooperator,2.175,6,63.631,194.733,2,500,250,100,0.005,
253202,10110000,XOR,1,0,1,64242,cooperator,1.05,6,212.694,38.592,2,500,250,100,0.005,
253203,01110000,OR,1,0,1,64242,cooperator,1.05,6,209.049,40.444,2,500,250,100,0.005,
253204,10111000,XOR,1,0,1,64242,cooperator,1.05,6,201.3,38.313,2,500,250,100,0.005,
253205,11110000,NAND,1,0,1,64242,cooperator,1.05,6,205.57,30.014,2,500,250,100,0.005,
253206,11110000,NAND,1,0,1,64243,cooperator,2.175,6,175.717,152.551,2,500,250,100,0.005,
253207,10110001,XOR,1,0,1,64243,cooperator,2.175,6,170.371,159.324,2,500,250,100,0.005,
253208,10110000,XOR,1,0,1,64243,cooperator,2.175,6,165.601,155.893,2,500,250,100,0.005,
253209,00110000,AND,1,0,1,64243,cooperator,2.175,6,169.954,149.795,2,500,250,100,0.005,
253210,11110000,NAND,1,0,1,64244,cooperator,2.175,6,188.725,68.512,2,500,250,100,0.005,
253211,10110000,XOR,1,0,1,64244,cooperator,2.175,6,180.64,77.69,2,500,250,100,0.005,
253212,01110000,OR,1,0,1,64244,cooperator,2.175,6,176.233,71.998,2,500,250,100,0.005,
253213,00110101,AND,1,0,1,64244,cooperator,2.175,6,179.387,61.371,2,500,250,100,0.005,
253214,10110000,XOR,1,0,1,64245,cooperator,2.175,6,202.545,8.4,2,500,250,100,0.005,
253215,01110000,OR,1,0,1,64245,cooperator,2.175,6,196.902,8.831,2,500,250,100,0.005,
253216,00110000,AND,1,0,1,64245,cooperator,2.175,6,187.916,4.492,2,500,250,100,0.005,
253217,11110000,NAND,1,0,1,64245,cooperator,2.175,6,194.542,0.45,2,500,250,100,0.005,
253218,11110000,NAND,1,0,1,64246,cooperator,1.8125,5,104.684,119.605,2,500,250,100,0.005,
253219,01110000,OR,1,0,1,64246,cooperator,1.8125,5,101.302,121.345,2,500,250,100,0.005,
253220,10110000,XOR,1,0,1,64246,cooperator,1.8125,5,97.351,119.631,2,500,250,100,0.005,
253221,00110000,AND,1,0,1,64246,cooperator,1.8125,5,97.42,113.45,2,500,250,100,0.005,
253222,11110000,NAND,1,0,1,64247,cooperator,1.8125,5,117.138,202.478,2,500,250,100,0.005,
253223,01110000,OR,1,0,1,64247,cooperator,1.8125,5,111.422,206.9,2,500,250,100,0.005,
253224,10010000,XOR,1,0,1,64247,cooperator,1.8125,5,104.326,203.08,2,500,250,100,0.005,
253225,00110000,AND,1,0,1,64247,cooperator,1.8125,5,114.04,196.062,2,500,250,100,0.005,
253226,11110000,NAND,1,0,1,64248,cooperator,1.8125,5,248.767,140.365,2,500,250,100,0.005,
253227,01110000,OR,1,0,1,64248,cooperator,1.8125,5,248.992,145.843,2,500,250,100,0.005,
253228,00110000,AND,1,0,1,64248,cooperator,1.8125,5,240.286,138.447,2,500,250,100,0.005,
253229,10110000,XOR,1,0,1,64248,cooperator,1.8125,5,249.677,132.435,2,500,250,100,0.005,
253230,11110000,NAND,1,0,1,64249,cooperator,1.8125,5,162.131,233.5,2,500,250,100,0.005,
253231,10110000,XOR,1,0,1,64249,cooperator,1.8125,5,155.531,238.93,2,500,250,100,0.005,
253232,00110000,AND,1,0,1,64249,cooperator,1.8125,5,151.56,232.934,2,500,250,100,0.005,
253233,01110000,OR,1,0,1,64249,cooperator,1.8125,5,156.053,228.091,2,500,250,100,0.005,
253234,11110000,NAND,1,0,1,64250,cooperator,1.8125,5,101.074,161.583,2,500,250,100,0.005,
253235,01110000,OR,1,0,1,64250,cooperator,1.8125,5,98.144,172.853,2,500,250,100,0.005,
253236,10110001,XOR,1,0,1,64250,cooperator,1.8125,5,88.106,159.741,2,500,250,100,0.005,
253237,00110000,AND,1,0,1,64250,cooperator,1.8125,5,95.136,157.203,2,500,250,100,0.005,
253238,11110000,NAND,1,0,1,64251,cooperator,1.8125,5,181.35,183.607,2,500,250,100,0.005,
253239,01110000,OR,1,0,1,64251,cooperator,1.8125,5,182.426,189.167,2,500,250,100,0.005,
253240,00110000,AND,1,0,1,64251,cooperator,1.8125,5,172.826,183.955,2,500,250,100,0.005,
253241,10110000,XOR,1,0,1,64251,cooperator,1.8125,5,179.376,177.692,2,500,250,100,0.005,
253242,11110000,NAND,1,0,1,64252,cooperator,0.875,5,201.644,114.026,2,500,250,100,0.005,
253243,10110000,XOR,1,0,1,64252,cooperator,0.875,5,194.758,120.692,2,500,250,100,0.005,
253244,00110000,AND,1,0,1,64252,cooperator,0.875,5,188.546,114.206,2,500,250,100,0.005,
253245,00110000,AND,1,0,1,64252,cooperator,0.875,5,196.598,107.675,2,500,250,100,0.005,
253246,11110000,NAND,1,0,1,64253,cooperator,0.0,5,116.646,123.363,2,500,250,100,0.005,
253247,01110000,OR,1,0,1,64253,cooperator,0.0,5,108.251,125.578,2,500,250,100,0.005,
253248,10110000,XOR,1,0,1,64253,cooperator,0.0,5,105.223,126.792,2,500,250,100,0.005,
253249,10110000,XOR,1,0,1,64253,cooperator,0.0,5,108.141,115.395,2,500,250,100,0.005,
253250,10110000,XOR,1,0,1,64254,cooperator,0.875,5,230.169,11.863,2,500,250,100,0.005,
253251,00110000,AND,1,0,1,64254,cooperator,0.875,5,224.289,16.677,2,500,250,100,0.005,
253252,00110000,AND,1,0,1,64254,cooperator,0.875,5,220.767,15.157,2,500,250,100,0.005,
253253,11110000,NAND,1,0,1,64254,cooperator,0.875,5,225.462,8.084,2,500,250,100,0.005,
253254,11110000,NAND,1,0,1,64255,cooperator,1.8125,5,171.238,82.827,2,500,250,100,0.005,
253255,10110000,XOR,1,0,1,64255,cooperator,1.8125,5,161.506,84.53,2,500,250,100,0.005,
253256,01110000,OR,1,0,1,64255,cooperator,1.8125,5,159.215,80.199,2,500,250,100,0.005,
253257,00111101,AND,1,0,1,64255,cooperator,1.8125,5,163.799,74.749,2,500,250,100,0.005,
253258,11010000,NAND,1,0,1,64256,cooperator,0.7,4,160.861,107.285,2,500,250,100,0.005,
253259,10110000,XOR,1,0,1,64256,cooperator,0.7,4,154.727,116.892,2,500,250,100,0.005,
253260,00110000,AND,1,0,1,64256,cooperator,0.7,4,152.145,111.055,2,500,250,100,0.005,
253261,00110000,AND,1,0,1,64256,cooperator,0.7,4,153.246,104.379,2,500,250,100,0.005,
253262,10110000,XOR,1,0,1,64257,cooperator,1.45,4,196.25,24.291,2,500,250,100,0.005,
253263,01110000,OR,1,0,1,64257,cooperator,1.45,4,189.639,31.079,2,500,250,100,0.005,
253264,00110000,AND,1,0,1,64257,cooperator,1.45,4,182.537,23.153,2,500,250,100,0.005,
253265,11110000,NAND,1,0,1,64257,cooperator,1.45,4,188.379,22.035,2,500,250,100,0.005,
253266,10110000,XOR,1,0,1,64258,cooperator,1.45,4,200.536,41.345,2,500,250,100,0.005,
253267,01110000,OR,1,0,1,64258,cooperator,1.45,4,196.334,49.399,2,500,250,100,0.005,
253268,00110000,AND,1,0,1,64258,cooperator,1.45,4,190.297,44.894,2,500,250,100,0.005,
253269,11110000,NAND,1,0,1,64258,cooperator,1.45,4,195.604,37.066,2,500,250,100,0.005,
253270,11110000,NAND,1,0,1,64259,cooperator,1.45,4,175.907,97.343,2,500,250,100,0.005,
253271,10110000,XOR,1,0,1,64259,cooperator,1.45,4,168.095,102.92,2,500,250,100,0.005,
253272,01110000,OR,1,0,1,64259,cooperator,1.45,4,166.169,98.034,2,500,250,100,0.005,
253273,00111101,AND,1,0,1,64259,cooperator,1.45,4,172.726,93.99,2,500,250,100,0.005,
253274,01110000,OR,1,0,1,64260,cooperator,1.45,4,15.787,14.846,2,500,250,100,0.005,
253275,10110000,XOR,1,0,1,64260,cooperator,1.45,4,8.945,22.309,2,500,250,100,0.005,
253276,00110000,AND,1,0,1,64260,cooperator,1.45,4,0.394,15.489,2,500,250,100,0.005,
253277,11110000,NAND,1,0,1,64260,cooperator,1.45,4,7.937,8.845,2,500,250,100,0.005,
253278,11010000,NAND,1,0,1,64261,cooperator,1.45,4,172.537,129.201,2,500,250,100,0.005,
253279,10110000,XOR,1,0,1,64261,cooperator,1.45,4,167.091,135.038,2,500,250,100,0.005,
253280,00110000,AND,1,0,1,64261,cooperator,1.45,4,159.82,127.249,2,500,250,100,0.005,
253281,00110000,AND,1,0,1,64261,cooperator,1.45,4,165.516,123.65,2,500,250,100,0.005,
253282,11110000,NAND,1,0,1,64262,cooperator,1.45,4,140.27,70.444,2,500,250,100,0.005,
253283,10111000,XOR,1,0,1,64262,cooperator,1.45,4,133.278,79.301,2,500,250,100,0.005,
253284,01110000,OR,1,0,1,64262,cooperator,1.45,4,129.086,73.483,2,500,250,100,0.005,
253285,00111101,AND,1,0,1,64262,cooperator,1.45,4,130.485,66.47,2,500,250,100,0.005,
253286,11110000,NAND,1,0,1,64263,cooperator,0.7,4,238.532,78.382,2,500,250,100,0.005,
253287,10110000,XOR,1,0,1,64263,cooperator,0.7,4,232.178,83.602,2,500,250,100,0.005,
253288,00110000,AND,1,0,1,64263,cooperator,0.7,4,227.872,79.386,2,500,250,100,0.005,
253289,00110000,AND,1,0,1,64263,cooperator,0.7,4,233.111,73.223,2,500,250,100,0.005,
253290,11110000,NAND,1,0,1,64264,cooperator,1.45,4,162.486,34.369,2,500,250,100,0.005,
253291,10110000,XOR,1,0,1,64264,cooperator,1.45,4,158.957,40.149,2,500,250,100,0.005,
253292,01110000,OR,1,0,1,64264,cooperator,1.45,4,152.046,34.572,2,500,250,100,0.005,
253293,00111101,AND,1,0,1,64264,cooperator,1.45,4,157.6,28.551,2,500,250,100,0.005,
253294,11110010,NAND,1,0,1,64265,cooperator,1.45,4,197.12,187.585,2,500,250,100,0.005,
253295,01110000,OR,1,0,1,64265,cooperator,1.45,4,194.687,193.624,2,500,250,100,0.005,
253296,00110000,AND,1,0,1,64265,cooperator,1.45,4,186.444,185.808,2,500,250,100,0.005,
253297,10110001,XOR,1,0,1,64265,cooperator,1.45,4,192.98,183.515,2,500,250,100,0.005,
253298,01110000,OR,1,0,1,64266,cooperator,1.0875,3,64.275,124.488,2,500,250,100,0.005,
253299,10110000,XOR,1,0,1,64266,cooperator,1.0875,3,55.865,130.776,2,500,250,100,0.005,
253300,00110000,AND,1,0,1,64266,cooperator,1.0875,3,50.292,124.541,2,500,250,100,0.005,
253301,11110000,NAND,1,0,1,64266,cooperator,1.0875,3,55.622,120.314,2,500,250,100,0.005,
253302,10110000,XOR,1,0,1,64267,cooperator,1.0875,3,94.814,27.657,2,500,250,100,0.005,
253303,01110000,OR,1,0,1,64267,cooperator,1.0875,3,88.428,34.461,2,500,250,100,0.005,
253304,00010000,AND,1,0,1,64267,cooperator,1.0875,3,83.829,28.048,2,500,250,100,0.005,
253305,11110000,NAND,1,0,1,64267,cooperator,1.0875,3,91.029,24.175,2,500,250,100,0.005,
253306,11110000,NAND,1,0,1,64268,cooperator,1.0875,3,219.651,133.172,2,500,250,100,0.005,
253307,01110000,OR,1,0,1,64268,cooperator,1.0875,3,213.424,137.545,2,500,250,100,0.005,
253308,00110000,AND,1,0,1,64268,cooperator,1.0875,3,207.288,132.762,2,500,250,100,0.005,
253309,10110000,XOR,1,0,1,64268,cooperator,1.0875,3,215.511,131.521,2,500,250,100,0.005,
253310,11111000,NAND,1,0,1,64269,cooperator,1.0875,3,21.263,232.74,2,500,250,100,0.005,
253311,01110000,OR,1,0,1,64269,cooperator,1.0875,3,17.158,238.347,2,500,250,100,0.005,
253312,10110000,XOR,1,0,1,64269,cooperator,1.0875,3,9.755,233.622,2,500,250,100,0.005,
253313,00110000,AND,1,0,1,64269,cooperator,1.0875,3,17.989,226.749,2,500,250,100,0.005,
253314,11110000,NAND,1,0,1,64270,cooperator,0.725,2,228.969,212.115,2,500,250,100,0.005,
253315,01110000,OR,1,0,1,64270,cooperator,0.725,2,222.596,217.727,2,500,250,100,0.005,
253316,00110000,AND,1,0,1,64270,cooperator,0.725,2,214.745,211.084,2,500,250,100,0.005,
253317,10110000,XOR,1,0,1,64270,cooperator,0.725,2,224.199,206.194,2,500,250,100,0.005,
253318,11110000,NAND,1,0,1,64271,cooperator,0.725,2,98.323,234.076,2,500,250,100,0.005,
253319,10110000,XOR,1,0,1,64271,cooperator,0.725,2,95.056,239.222,2,500,250,100,0.005,
253320,00110000,AND,1,0,1,64271,cooperator,0.725,2,89.498,235.325,2,500,250,100,0.005,
253321,01010000,OR,1,0,1,64271,cooperator,0.725,2,96.012,226.564,2,500,250,100,0.005,
253322,11110000,NAND,1,0,1,64272,cooperator,0.725,2,127.316,187.511,2,500,250,100,0.005,
253323,11110000,NAND,1,0,1,64272,cooperator,0.725,2,121.696,196.038,2,500,250,100,0.005,
253324,10010000,XOR,1,0,1,64272,cooperator,0.725,2,116.026,189.063,2,500,250,100,0.005,
253325,00110000,AND,1,0,1,64272,cooperator,0.725,2,123.278,181.798,2,500,250,100,0.005,
253326,10110000,XOR,1,0,1,64273,cooperator,0.5,2,136.514,17.602,2,500,250,100,0.005,
253327,01110000,OR,1,0,1,64273,cooperator,0.5,2,136.104,23.047,2,500,250,100,0.005,
253328,00110000,AND,1,0,1,64273,cooperator,0.5,2,125.025,18.157,2,500,250,100,0.005,
253329,11110001,NAND,1,0,1,64273,cooperator,0.5,2,125.3,12.722,2,500,250,100,0.005,
253330,00110001,AND,1,0,1,64273,cooperator,0.5,2,132.533,11.399,2,500,250,100,0.005,
253331,10110000,XOR,1,0,1,64274,cooperator,0.725,2,76.103,21.949,2,500,250,100,0.005,
253332,01110000,OR,1,0,1,64274,cooperator,0.725,2,72.878,25.839,2,500,250,100,0.005,
253333,00110000,AND,1,0,1,64274,cooperator,0.725,2,69.299,22.514,2,500,250,100,0.005,
253334,11110000,NAND,1,0,1,64274,cooperator,0.725,2,73.8,16.7,2,500,250,100,0.005,
253335,11110000,NAND,1,0,1,64275,cooperator,0.725,2,118.243,70.044,2,500,250,100,0.005,
253336,10110000,XOR,1,0,1,64275,cooperator,0.725,2,111.101,77.034,2,500,250,100,0.005,
253337,01110000,OR,1,0,1,64275,cooperator,0.725,2,106.897,73.191,2,500,250,100,0.005,
253338,00111101,AND,1,0,1,64275,cooperator,0.725,2,112.909,64.978,2,500,250,100,0.005,
253339,11110000,NAND,1,0,1,64276,cooperator,0.175,1,200.027,103.586,2,500,250,100,0.005,
253340,10110000,XOR,1,0,1,64276,cooperator,0.175,1,193.38,110.079,2,500,250,100,0.005,
253341,00110000,AND,1,0,1,64276,cooperator,0.175,1,188.81,103.555,2,500,250,100,0.005,
253342,00110000,AND,1,0,1,64276,cooperator,0.175,1,194.38,97.832,2,500,250,100,0.005,
253343,01110000,OR,1,0,1,64277,cooperator,0.175,1,64.425,125.546,2,500,250,100,0.005,
253344,10110000,XOR,1,0,1,64277,cooperator,0.175,1,59.515,134.134,2,500,250,100,0.005,
253345,00110000,AND,1,0,1,64277,cooperator,0.175,1,53.139,127.419,2,500,250,100,0.005,
253346,11100000,NAND,0,1,1,64277,defector,0.175,1,58.357,120.419,2,500,250,100,0.005,
253347,11110000,NAND,1,0,1,64278,cooperator,0.3625,1,56.169,240.416,2,500,250,100,0.005,
253348,01110000,OR,1,0,1,64278,cooperator,0.3625,1,50.051,247.46,2,500,250,100,0.005,
253349,10110000,XOR,1,0,1,64278,cooperator,0.3625,1,44.15,240.429,2,500,250,100,0.005,
253350,00110000,AND,1,0,1,64278,cooperator,0.3625,1,49.543,236.184,2,500,250,100,0.005,
253351,11010000,NAND,1,0,1,64279,cooperator,0.175,1,165.278,123.234,2,500,250,100,0.005,
253352,10110000,XOR,1,0,1,64279,cooperator,0.175,1,160.077,128.237,2,500,250,100,0.005,
253353,00110000,AND,1,0,1,64279,cooperator,0.175,1,154.94,124.354,2,500,250,100,0.005,
253354,00110000,AND,1,0,1,64279,cooperator,0.175,1,159.885,118.199,2,500,250,100,0.005,
253355,01110000,OR,1,0,1,64280,cooperator,0.3625,1,20.61,100.046,2,500,250,100,0.005,
253356,10110000,XOR,1,0,1,64280,cooperator,0.3625,1,15.341,104.113,2,500,250,100,0.005,
253357,00110000,AND,1,0,1,64280,cooperator,0.3625,1,9.04,98.005,2,500,250,100,0.005,
253358,11110000,NAND,1,0,1,64280,cooperator,0.3625,1,15.002,92.418,2,500,250,100,0.005,
253359,11110000,NAND,1,0,1,64281,cooperator,0.0,0,238.624,232.759,2,500,250,100,0.005,
253360,01110000,OR,1,0,1,64281,cooperator,0.0,0,233.624,237.759,2,500,250,100,0.005,
253361,00110000,AND,1,0,1,64281,cooperator,0.0,0,228.624,232.759,2,500,250,100,0.005,
253362,10110000,XOR,1,0,1,64281,cooperator,0.0,0,233.624,227.759,2,500,250,100,0.005,
