tick,total_cells,lone_cells,clustered_cells,num_clusters,avg_cluster_size,cooperators,defectors,cooperator_pct,defector_pct,coop_genome_pct,mean_fitness,multi_advantage,coop_advantage,coop_rate_clustered,def_rate_clustered,coop_rate_lone,def_rate_lone,cluster_rate,lone_rate,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period,coop_reward_scale,task_alpha,coop_cost
150,125,55,70,25,2.8,46,18,36.8,14.4,56.0,24.649200000000018,0.03485748419626736,0.051043766196372076,0.22604376619637226,0.17500000000000018,0.17798013245033148,0.17593997009186071,0.21168770695364253,0.17683022275737517,0,500,250,100,0.3,,,,
200,159,66,93,34,2.735294117647059,48,34,30.18867924528302,21.38364779874214,47.16981132075472,24.860220125786178,0.04497739955945898,0.05776936396449128,0.22457504145937,0.1668056774948787,0.16645104430518146,0.14816303099885197,0.20062189054726387,0.1556444909878049,0,500,250,100,0.3,,,,
250,180,65,115,42,2.738095238095238,59,44,32.77777777777778,24.444444444444443,47.22222222222222,30.625694444444445,0.033267694022507094,0.04110110137725215,0.21103047479268147,0.16992937341542932,0.1719872790454867,0.1523501951788806,0.19347272274803012,0.16020502872552303,0,500,250,100,0.3,,,,
300,197,67,130,48,2.7083333333333335,65,52,32.994923857868024,26.395939086294415,46.192893401015226,35.87664974619288,0.02338141153897752,0.02944638273861827,0.2008685652073125,0.17142218246869423,0.16618642984922005,0.1632669336133842,0.1877812839901488,0.16439987245117127,0,500,250,100,0.3,,,,
350,222,75,147,56,2.625,71,61,31.98198198198198,27.47747747747748,45.4954954954955,38.098310810810766,0.021960147124080648,0.03299644328774237,0.20276548723711427,0.1697690439493719,0.1746211101343881,0.15951423281909674,0.1875171308692939,0.16555698374521324,0,500,250,100,0.3,,,,
400,241,76,165,63,2.619047619047619,78,69,32.365145228215766,28.630705394190873,45.22821576763486,43.820643153526895,0.01714290315862632,0.033316571466990214,0.2017324881969044,0.16841591672991418,0.17743574537289886,0.16310628142259204,0.18609409750831715,0.16895119434969083,0,500,250,100,0.3,,,,
450,258,78,180,70,2.5714285714285716,87,72,33.72093023255814,27.906976744186046,44.96124031007752,48.78507751937973,0.016278761611236536,0.022063717421637263,0.19146603462411582,0.16940231720247856,0.17235929928830776,0.16095674417243322,0.1814749173011103,0.16519615568987375,0,500,250,100,0.3,,,,
0,100,62,38,13,2.923076923076923,38,0,38.0,0.0,74.0,0.17925000000000002,-0.033382852292020426,0.1585526315789474,0.1585526315789474,0.0,0.19722222222222222,0.1846153846153846,0.1585526315789474,0.19193548387096782,1,500,250,100,0.3,,,,
50,101,49,52,19,2.736842105263158,44,6,43.56435643564357,5.9405940594059405,70.29702970297029,9.387623762376238,-0.009447178871548612,0.014115418894830672,0.1891154188948307,0.17500000000000002,0.20542846768336964,0.18636363636363626,0.18742156862745102,0.19686874749899963,1,500,250,100,0.3,,,,
100,119,49,70,26,2.6923076923076925,47,18,39.49579831932773,15.126050420168067,62.18487394957983,16.834663865546233,-0.00045183331519976777,0.022750789972614427,0.19775078997261442,0.175,0.19641547488082167,0.18636363636363634,0.19145057121096729,0.19190240452616705,1,500,250,100,0.3,,,,
150,147,52,95,35,2.7142857142857144,54,35,36.734693877551024,23.80952380952381,54.42176870748299,21.141496598639474,0.00947354309706902,0.013740429839622481,0.18874042983962258,0.1750000000000001,0.17449057564951637,0.17323611818644935,0.18333689001505185,0.17386334691798283,1,500,250,100,0.3,,,,
200,185,60,125,48,2.6041666666666665,68,49,36.75675675675676,26.486486486486488,48.648648648648646,21.67756756756758,0.02156571570382701,0.01914063143785552,0.18415484607893604,0.16501421464108051,0.17027363184079605,0.14548311076197956,0.17613868419470596,0.15457296849087895,1,500,250,100,0.3,,,,
250,212,60,152,56,2.7142857142857144,83,58,39.15094339622642,27.358490566037737,49.056603773584904,27.037971698113196,0.020826162323341002,0.016051290978646965,0.18418736736276586,0.1681360763841189,0.16043610469838113,0.15477832260700788,0.17758470866232956,0.15675854633898856,1,500,250,100,0.3,,,,
300,241,65,176,66,2.6666666666666665,94,65,39.004149377593365,26.970954356846473,48.13278008298755,31.415456431535244,0.021158562096504185,0.014124895266873022,0.1862626412418284,0.17213774597495538,0.16952413906989727,0.15411401740498556,0.18048831298807527,0.1593297508915711,1,500,250,100,0.3,,,,
350,273,66,207,82,2.524390243902439,104,80,38.095238095238095,29.304029304029303,46.15384615384615,34.65228937728932,0.025916084586220578,0.030851321600688847,0.1978387779795925,0.16698745637890366,0.16832704332704268,0.15360009129565258,0.1844251598923365,0.1585090753061159,1,500,250,100,0.3,,,,
400,297,62,235,91,2.5824175824175826,115,90,38.72053872053872,30.303030303030305,45.11784511784512,40.545959595959516,0.022840670192206175,0.028517500383317185,0.19580066896796783,0.16728316858465064,0.17591875574222246,0.15360072361713722,0.18328079075090178,0.1604401205586956,1,500,250,100,0.3,,,,
450,343,61,282,109,2.5871559633027523,130,109,37.90087463556851,31.778425655976676,43.14868804664723,42.92944606413984,0.015634406543811152,0.027351316489315936,0.1962890747320676,0.16893775824275167,0.175320275930031,0.16519195067900516,0.18381504336246327,0.1681806368186521,1,500,250,100,0.3,,,,
0,100,57,43,14,3.0714285714285716,42,1,42.0,1.0,70.0,0.21775000000000003,0.03515911872705024,0.06428571428571436,0.23928571428571438,0.17500000000000002,0.21428571428571433,0.19137931034482758,0.2377906976744187,0.20263157894736847,2,500,250,100,0.3,,,,
50,115,49,66,19,3.473684210526316,54,10,46.95652173913044,8.695652173913043,66.95652173913044,9.867826086956521,0.019982211634653857,0.05471132897603498,0.22971132897603497,0.175,0.2101236146632566,0.19326923076923072,0.22116268382352944,0.20118047218887558,2,500,250,100,0.3,,,,
100,141,52,89,25,3.56,63,17,44.680851063829785,12.056737588652481,62.4113475177305,17.135992907801423,0.025759472581873638,0.05204699041332711,0.22704699041332718,0.17500000000000007,0.18767326732673284,0.19259259259259237,0.2159870049504951,0.19022753236862147,2,500,250,100,0.3,,,,
150,174,54,120,34,3.5294117647058822,75,26,43.10344827586207,14.942528735632184,56.32183908045977,22.04683908045978,0.025904458419043874,0.03900939473278911,0.21400939473278924,0.17500000000000013,0.175489490354161,0.17997222815637667,0.2039673723263287,0.17806291390728482,2,500,250,100,0.3,,,,
200,201,61,140,41,3.4146341463414633,78,39,38.80597014925373,19.402985074626866,50.74626865671642,26.510572139303502,0.03719991188794719,0.04058393927796913,0.21558393927796926,0.17500000000000013,0.16961028192371486,0.16177221998117525,0.20205595951864622,0.16485604763069903,2,500,250,100,0.3,,,,
250,226,63,163,48,3.3958333333333335,86,51,38.05309734513274,22.56637168141593,48.67256637168141,32.963938053097344,0.030314714171845142,0.03717339942555345,0.21217339942555363,0.17500000000000018,0.16573817770000754,0.1694248646439884,0.19833512664669792,0.16802041247485278,2,500,250,100,0.3,,,,
300,259,68,191,55,3.4727272727272727,98,66,37.83783783783784,25.482625482625483,47.49034749034749,36.55608108108106,0.034663421497024366,0.03250898365990887,0.20750898365990897,0.1750000000000001,0.16185614166230045,0.1585455487463679,0.1944260999918969,0.15976267849487252,2,500,250,100,0.3,,,,
350,291,68,223,66,3.378787878787879,106,88,36.42611683848797,30.240549828178693,44.67353951890034,39.86881443298966,0.016866932176284488,0.03300404106839108,0.20328596194162202,0.17028192087323094,0.16719411814800175,0.1737684916604949,0.18831505671472298,0.1714481245384385,2,500,250,100,0.3,,,,
400,315,63,252,74,3.4054054054054053,115,99,36.507936507936506,31.428571428571427,42.53968253968254,45.67531746031741,0.01466423889704746,0.030967763967991807,0.20142722620014716,0.17045946223215536,0.15754033881928217,0.17886933233993457,0.18710101763551545,0.172436778738468,2,500,250,100,0.3,,,,
450,333,58,275,80,3.4375,125,109,37.53753753753754,32.732732732732735,42.34234234234234,51.805030030029954,0.009511036324312827,0.026180269475526513,0.19775036209837876,0.17157009262285225,0.1608494877308384,0.18183272117593463,0.18555527930849675,0.17604424298418392,2,500,250,100,0.3,,,,
0,100,59,41,13,3.1538461538461537,39,2,39.0,2.0,68.0,0.19900000000000007,0.010996279454320051,0.032051282051282104,0.20705128205128212,0.17500000000000002,0.2025862068965517,0.1866666666666667,0.20548780487804888,0.19449152542372883,0,500,250,100,0.4,,,,
50,110,50,60,18,3.3333333333333335,43,12,39.09090909090909,10.909090909090908,58.18181818181818,9.527727272727269,0.010559714795008945,0.05115139078887371,0.22615139078887372,0.17500000000000002,0.22840802987861814,0.18706896551724134,0.21499108734402858,0.20443137254901964,0,500,250,100,0.4,,,,
100,133,51,82,25,3.28,51,21,38.34586466165413,15.789473684210526,53.38345864661654,16.184774436090237,0.011929924610108222,0.07989339591398603,0.22156006258065278,0.14166666666666675,0.1863861386138615,0.18629032258064512,0.19825782210574017,0.18632789749563194,0,500,250,100,0.4,,,,
150,158,57,101,31,3.2580645161290325,52,33,32.91139240506329,20.88607594936709,46.20253164556962,22.035917721519006,0.04006052814679209,0.04973469065776581,0.22473469065776597,0.17500000000000016,0.16531851151056468,0.16539275202354675,0.20542592840239807,0.16536540025560598,0,500,250,100,0.4,,,,
200,196,69,127,39,3.2564102564102564,58,46,29.591836734693878,23.46938775510204,41.83673469387755,23.766836734693893,0.04353758626050472,0.053401678896487365,0.22234500574052823,0.16894332684404087,0.16581564889417225,0.14951907131011616,0.1987250323824665,0.15518744612196178,0,500,250,100,0.4,,,,
250,221,72,149,45,3.311111111111111,61,57,27.601809954751133,25.79185520361991,37.10407239819005,29.588235294117652,0.02968996960724629,0.06327284810048445,0.2220779784562545,0.15880513035577004,0.17031083960971746,0.15832942738848543,0.19151397556025776,0.16182400595301147,0,500,250,100,0.4,,,,
300,247,75,172,54,3.185185185185185,69,68,27.93522267206478,27.530364372469634,36.43724696356275,34.214676113360326,0.03705831278357785,0.04673050685280322,0.21509587016357937,0.16836536331077614,0.14708259176257127,0.15786073271550438,0.19190116603226096,0.1548428532486831,0,500,250,100,0.4,,,,
350,274,72,202,65,3.1076923076923078,73,83,26.642335766423358,30.291970802919707,32.846715328467155,37.92837591240876,0.024339748252981436,0.04107638742891326,0.211571934424727,0.17049554699581373,0.16150903611104594,0.16657313054071876,0.18971718983113853,0.1653774415781571,0,500,250,100,0.4,,,,
400,306,69,237,77,3.0779220779220777,82,102,26.797385620915033,33.333333333333336,31.045751633986928,42.13995098039216,0.020688543686005978,0.03747011810426443,0.20659921441521914,0.1691290963109547,0.17551793592940623,0.16272984099545193,0.1858277359008986,0.16513919221489262,0,500,250,100,0.4,,,,
450,340,65,275,88,3.125,90,121,26.470588235294116,35.588235294117645,30.0,46.3905882352941,0.011207853517078092,0.03447982413257439,0.2037430554225804,0.169263231290006,0.17549889135254862,0.17214283147872786,0.18397026528020363,0.17276241176312554,0,500,250,100,0.4,,,,
0,100,62,38,13,2.923076923076923,38,0,38.0,0.0,74.0,0.17925000000000002,-0.033382852292020426,0.1585526315789474,0.1585526315789474,0.0,0.19722222222222222,0.1846153846153846,0.1585526315789474,0.19193548387096782,1,500,250,100,0.4,,,,
50,100,50,50,19,2.6315789473684212,38,8,38.0,8.0,66.0,9.38175,0.0014164535379369847,0.029889060887512864,0.20488906088751285,0.175,0.20763305322128853,0.18636363636363626,0.19969096334185857,0.19827450980392158,1,500,250,100,0.4,,,,
100,112,50,62,24,2.5833333333333335,41,15,36.607142857142854,13.392857142857142,60.714285714285715,17.328571428571443,0.006948727015558598,0.0261651774933592,0.20116517749335922,0.17500000000000002,0.18834800146681369,0.18586956521739129,0.194156647807638,0.1872079207920794,1,500,250,100,0.4,,,,
150,140,55,85,32,2.65625,44,28,31.428571428571427,20.0,51.42857142857143,21.248928571428593,0.01635121914509327,0.027125978326309558,0.20212597832630966,0.1750000000000001,0.17045884578997197,0.18016924208977197,0.19157698675496704,0.17522576760987377,1,500,250,100,0.4,,,,
200,176,68,108,40,2.7,49,41,27.84090909090909,23.295454545454547,43.75,22.446306818181828,0.039027086788280874,0.03458999180305525,0.2027946999695401,0.16820470816648486,0.15129708599857866,0.1457089552238806,0.18703703703703717,0.1480099502487563,1,500,250,100,0.4,,,,
250,194,72,122,46,2.652173913043478,50,47,25.77319587628866,24.22680412371134,40.72164948453608,29.00077319587628,0.03622446349384531,0.0399401966601676,0.2101932270916334,0.1702530304314658,0.16101456243989534,0.1503011880425603,0.1908407606686656,0.15461629717482028,1,500,250,100,0.4,,,,
300,218,77,141,53,2.660377358490566,57,55,26.146788990825687,25.229357798165136,39.44954128440367,33.95791284403668,0.028341905001821543,0.031273055789579396,0.19970857375998127,0.16843551797040188,0.16620174132202953,0.1498514702915826,0.18435126957759845,0.1560093645757769,1,500,250,100,0.4,,,,
350,242,80,162,63,2.5714285714285716,63,65,26.03305785123967,26.859504132231404,38.429752066115704,36.423347107437976,0.02755215556691132,0.03047765933282459,0.19936214656802886,0.16888448723520427,0.157924105003615,0.15537842439169902,0.18388521018807882,0.1563330546211675,1,500,250,100,0.4,,,,
400,262,77,185,73,2.5342465753424657,66,79,25.19083969465649,30.15267175572519,36.25954198473283,42.57003816793887,0.02245598262570428,0.036204612465896874,0.20383060942684597,0.1676259969609491,0.16205094028853506,0.1614067308464664,0.18410533780749525,0.16164935518179097,1,500,250,100,0.4,,,,
450,283,75,208,81,2.567901234567901,77,88,27.208480565371026,31.09540636042403,36.39575971731449,47.703886925794976,0.018466153928017204,0.03187040626720758,0.20128523015233088,0.1694148238851233,0.16040546786022697,0.16869535309733313,0.1842876801431535,0.1658215262151363,1,500,250,100,0.4,,,,
0,100,55,45,15,3.0,45,0,45.0,0.0,70.0,0.21775000000000003,0.03136363636363651,0.23500000000000015,0.23500000000000015,0.0,0.21900000000000003,0.19083333333333333,0.23500000000000015,0.20363636363636364,2,500,250,100,0.4,,,,
50,110,46,64,20,3.2,50,11,45.45454545454545,10.0,62.72727272727273,10.089090909090908,0.021018161362905963,0.05763725490196078,0.2326372549019608,0.17500000000000002,0.21349329205366363,0.19259259259259254,0.22224365155898435,0.20122549019607838,2,500,250,100,0.4,,,,
100,129,45,84,27,3.111111111111111,54,20,41.86046511627907,15.503875968992247,55.81395348837209,18.365891472868217,0.018427957660631072,0.05642189218921903,0.23142189218921908,0.17500000000000004,0.20547304730473057,0.19259259259259243,0.21617273213807875,0.19774477447744768,2,500,250,100,0.4,,,,
150,160,48,112,36,3.111111111111111,59,35,36.875,21.875,46.875,22.43552083333334,0.03434102144098458,0.05010768604781679,0.22510768604781692,0.17500000000000013,0.16138245033112608,0.17747309602648995,0.20645056890235325,0.17210954746136867,2,500,250,100,0.4,,,,
200,190,59,131,42,3.119047619047619,62,44,32.63157894736842,23.157894736842106,41.05263157894737,26.455175438596502,0.05122190123362519,0.052046554860107896,0.22704655486010814,0.17500000000000024,0.14325248756218908,0.1583015156774269,0.20544232454081804,0.15422042330719285,2,500,250,100,0.4,,,,
250,216,61,155,50,3.1,65,61,30.09259259259259,28.24074074074074,37.5,32.76670524691359,0.04235873640488794,0.051544973950352235,0.22654497395035242,0.17500000000000018,0.13929282868525864,0.16632138114209852,0.20159066116486443,0.1592319247599765,2,500,250,100,0.4,,,,
300,246,61,185,60,3.0833333333333335,77,73,31.30081300813008,29.67479674796748,37.39837398373984,37.67676151761517,0.03447471812213748,0.04660930450359693,0.21968185905718687,0.17307255455358994,0.1400055370985598,0.16986690552600367,0.19699866419876969,0.1625239460766322,2,500,250,100,0.4,,,,
350,283,58,225,75,3.0,84,93,29.681978798586574,32.86219081272085,34.98233215547703,39.889075382803284,0.01963487989423171,0.042670997308764724,0.2132848006545923,0.17061380334582757,0.17921652421652345,0.16844341811161673,0.19086444613642775,0.17122956624219604,2,500,250,100,0.4,,,,
400,312,59,253,83,3.0481927710843375,88,104,28.205128205128204,33.333333333333336,32.69230769230769,45.224786324786294,0.01884986090735974,0.04092113390522195,0.21396901385762723,0.17304787995240528,0.16461798799703953,0.1755468212085817,0.19180339965896534,0.1729535387516056,2,500,250,100,0.4,,,,
450,345,57,288,93,3.096774193548387,91,125,26.3768115942029,36.231884057971016,29.855072463768117,49.92864734299512,0.013112804887126656,0.039391930478129805,0.21301807052345043,0.17362614004532062,0.1723281072269125,0.17838391686477226,0.1902218144597179,0.17710900957259124,2,500,250,100,0.4,,,,
0,100,60,40,13,3.076923076923077,39,1,39.0,1.0,68.0,0.19900000000000007,0.01208333333333339,0.032051282051282104,0.20705128205128212,0.17500000000000002,0.2025862068965517,0.1862903225806452,0.2062500000000001,0.1941666666666667,0,500,250,100,0.5,,,,
50,107,47,60,21,2.857142857142857,38,15,35.51401869158879,14.018691588785046,55.14018691588785,9.789719626168225,0.024908297321337314,0.06845975232198159,0.24345975232198153,0.17499999999999993,0.2124416433239963,0.1884615384615384,0.22408435072142074,0.19917605340008343,0,500,250,100,0.5,,,,
100,126,49,77,26,2.9615384615384617,38,23,30.158730158730158,18.253968253968253,46.82539682539682,17.47837301587303,0.024886382080831188,0.08821765185671895,0.24800026055237123,0.15978260869565228,0.1906058462989158,0.18928571428571425,0.21473786722934604,0.18985148514851485,0,500,250,100,0.5,,,,
150,143,57,86,29,2.9655172413793105,38,27,26.573426573426573,18.88111888111888,41.25874125874126,23.28094405594407,0.05099337748344385,0.07221592889508538,0.2472159288950856,0.1750000000000002,0.15743456322926552,0.17135301692420896,0.21721854304635785,0.166225165562914,0,500,250,100,0.5,,,,
200,169,67,102,36,2.8333333333333335,39,36,23.076923076923077,21.301775147928993,36.68639053254438,26.495857988165696,0.05633941627080427,0.07330726248636693,0.24443772130339317,0.17113045881702624,0.1561594202898552,0.15121268656716422,0.20925023530993703,0.15291081903913276,0,500,250,100,0.5,,,,
250,194,72,122,42,2.9047619047619047,39,48,20.103092783505154,24.742268041237114,31.443298969072163,31.399742268041237,0.051844820606797154,0.07206103378997988,0.244736996605385,0.17267596281540512,0.13640333769815818,0.16049601593625507,0.20497918485918928,0.15313436425239213,0,500,250,100,0.5,,,,
300,213,78,135,47,2.872340425531915,39,55,18.309859154929576,25.821596244131456,29.107981220657276,36.7632629107981,0.05035787423543306,0.07288027849477483,0.24618894657088483,0.17330866807611,0.14901804858509415,0.15493230301353478,0.2035462304303251,0.15318835619489204,0,500,250,100,0.5,,,,
350,245,87,158,56,2.8214285714285716,39,68,15.918367346938776,27.755102040816325,25.306122448979593,38.40714285714283,0.04831289143142617,0.07543936905094292,0.24729608417391183,0.1718567151229689,0.14753672801134615,0.15229955407396295,0.19935330758078923,0.15104041614936306,0,500,250,100,0.5,,,,
400,268,86,182,63,2.888888888888889,41,80,15.298507462686567,29.850746268656717,22.761194029850746,43.85242537313429,0.03901360273728913,0.07354779104854983,0.2430361356115973,0.16948834456304745,0.1544014962593508,0.15569722686306026,0.19440949690181228,0.15539589416452315,0,500,250,100,0.5,,,,
450,291,88,203,71,2.859154929577465,43,89,14.776632302405499,30.584192439862544,21.305841924398624,48.51142611683844,0.033283504426196986,0.07106264928687522,0.24070038556796663,0.1696377362810914,0.16743785739292708,0.1573185853959737,0.1927869326396947,0.15950342821349772,0,500,250,100,0.5,,,,
0,100,62,38,13,2.923076923076923,38,0,38.0,0.0,74.0,0.17925000000000002,-0.033382852292020426,0.1585526315789474,0.1585526315789474,0.0,0.19722222222222222,0.1846153846153846,0.1585526315789474,0.19193548387096782,1,500,250,100,0.5,,,,
50,91,47,44,18,2.4444444444444446,35,9,38.46153846153846,9.89010989010989,69.23076923076923,9.695054945054942,-0.018049313535859174,0.012002801120448214,0.1870028011204482,0.175,0.21239495798319327,0.18815789473684202,0.18454768270944744,0.2025969962453066,1,500,250,100,0.5,,,,
100,108,51,57,22,2.590909090909091,35,15,32.407407407407405,13.88888888888889,58.333333333333336,16.33611111111113,0.008437099592312258,0.01498585572843017,0.18998585572843027,0.1750000000000001,0.1689179632248942,0.18695652173913038,0.1854900990099012,0.17705299941758895,1,500,250,100,0.5,,,,
150,121,56,65,26,2.5,33,21,27.272727272727273,17.355371900826448,49.586776859504134,22.127823691460083,0.02597965357347265,0.027592146631881753,0.20259214663188196,0.1750000000000002,0.158713514839343,0.17255651975336833,0.19186186738615024,0.1658822138126776,1,500,250,100,0.5,,,,
200,152,62,90,38,2.3684210526315788,34,39,22.36842105263158,25.657894736842106,40.78947368421053,23.099451754385978,0.03064350197333099,0.04281280250332031,0.2035252658277241,0.16071246332440378,0.153342978982638,0.14726368159203984,0.1806526727095119,0.15000917073618092,1,500,250,100,0.5,,,,
250,165,65,100,42,2.380952380952381,34,45,20.606060606060606,27.272727272727273,36.96969696969697,29.58101010101008,0.027325268222792132,0.040105916204462744,0.20519002421685772,0.16508410801239498,0.14969676848162886,0.15880163556301116,0.18234488207507524,0.1550196138522831,1,500,250,100,0.5,,,,
300,186,70,116,48,2.4166666666666665,35,53,18.817204301075268,28.49462365591398,32.795698924731184,33.343906810035804,0.026484632478507547,0.03908881147895707,0.20470969783262105,0.16562088635366398,0.146552375273305,0.15948736502300778,0.18116757273734005,0.1546829402588325,1,500,250,100,0.5,,,,
350,206,79,127,51,2.4901960784313726,35,60,16.990291262135923,29.12621359223301,29.12621359223301,36.73952265372163,0.022680978416505904,0.04280918662305483,0.20495455162121784,0.162145364998163,0.14775145915145843,0.15870134635933136,0.1779171705961306,0.1552361921796247,1,500,250,100,0.5,,,,
400,214,79,135,55,2.4545454545454546,35,64,16.35514018691589,29.906542056074766,27.570093457943926,43.71000778816191,0.022497720702079838,0.035852743032190104,0.2051383446146534,0.1692856015824633,0.1569825436408968,0.16054551462969952,0.1819608137655608,0.15946309306348097,1,500,250,100,0.5,,,,
450,232,80,152,62,2.4516129032258065,35,77,15.086206896551724,33.189655172413794,25.862068965517242,48.462679597701054,0.01787326371822806,0.03599764495616839,0.2046161968113183,0.1686185518551499,0.159620842572061,0.16307351110102597,0.17986781590395248,0.16199455218572442,1,500,250,100,0.5,,,,
0,100,57,43,14,3.0714285714285716,43,0,43.0,0.0,70.0,0.21775000000000003,0.043319053447572475,0.24244186046511637,0.24244186046511637,0.0,0.20833333333333334,0.19083333333333333,0.24244186046511637,0.1991228070175439,2,500,250,100,0.5,,,,
50,101,48,53,16,3.3125,42,8,41.584158415841586,7.920792079207921,62.37623762376238,9.507260726072607,0.004174428104575162,0.028178493619670064,0.20317849361967005,0.175,0.1969421101774043,0.19259259259259254,0.19866993464052285,0.1944955065359477,2,500,250,100,0.5,,,,
100,127,49,78,24,3.25,41,20,32.28346456692913,15.748031496062993,48.818897637795274,15.832742782152236,0.00903588184178089,0.03328503582065537,0.20828503582065538,0.17500000000000002,0.18230787364450754,0.1928571428571427,0.1973719093220799,0.188336027480299,2,500,250,100,0.5,,,,
150,139,52,87,27,3.2222222222222223,41,25,29.496402877697843,17.985611510791365,45.32374100719424,22.52038369304557,0.009197489412721305,0.054699456199859886,0.2086994561998601,0.15400000000000022,0.16964178205900093,0.1854856512141279,0.18797996521506466,0.17878247580234335,2,500,250,100,0.5,,,,
200,162,56,106,33,3.212121212121212,42,32,25.925925925925927,19.753086419753085,37.03703703703704,26.097582304526753,0.01936032514390726,0.030589117902550422,0.2055891179025507,0.17500000000000027,0.16858761746821466,0.17509164702801785,0.19236139124198837,0.1730010660980811,2,500,250,100,0.5,,,,
250,181,56,125,40,3.125,42,41,23.204419889502763,22.65193370165746,33.149171270718234,32.079051565377526,0.013975879698731292,0.03005988049351141,0.20233905647252237,0.17227917597901096,0.1720783532536517,0.1741945149874836,0.18749019984319748,0.1735143201444662,2,500,250,100,0.5,,,,
300,199,59,140,44,3.1818181818181817,42,47,21.105527638190956,23.618090452261306,29.64824120603015,37.5433835845896,0.012455850057152301,0.02769179005925279,0.2007125718504453,0.1730207817911925,0.17554719562243426,0.17285816086825326,0.1860888175494916,0.1736329674923393,2,500,250,100,0.5,,,,
350,218,61,157,50,3.14,43,59,19.724770642201836,27.06422018348624,27.98165137614679,42.22274464831802,0.010243402417959097,0.02650500980549575,0.20015294065681635,0.1736479308513206,0.18099873377651057,0.17189054751904187,0.18482161145559825,0.17457820903763915,2,500,250,100,0.5,,,,
400,232,63,169,53,3.188679245283019,43,66,18.53448275862069,28.448275862068964,26.29310344827586,48.77966954022986,0.010249418394140508,0.026409311464116264,0.20035135030640425,0.17394203884228798,0.18094347464671534,0.171377971889269,0.18436039107125132,0.17411097267711081,2,500,250,100,0.5,,,,
450,250,64,186,58,3.206896551724138,43,72,17.2,28.8,24.4,53.46573333333332,0.007260727765696806,0.02636804803566012,0.20050576668557352,0.1741377186499134,0.17534491254003312,0.1772808227115505,0.18399707574150803,0.17673634797581123,2,500,250,100,0.5,,,,
0,100,60,40,13,3.076923076923077,40,0,40.0,0.0,68.0,0.19900000000000007,0.012083333333333418,0.2062500000000001,0.2062500000000001,0.0,0.20357142857142854,0.18593750000000003,0.2062500000000001,0.19416666666666668,0,500,250,100,0.6,,,,
50,93,50,43,14,3.0714285714285716,33,7,35.483870967741936,7.526881720430108,61.29032258064516,10.5252688172043,0.032473039215686283,0.07018716577540107,0.2451871657754011,0.17500000000000002,0.21339869281045754,0.1884615384615384,0.2329044117647059,0.2004313725490196,0,500,250,100,0.6,,,,
100,113,53,60,19,3.1578947368421053,33,13,29.20353982300885,11.504424778761061,49.557522123893804,17.727433628318593,0.041546085494521795,0.0710696069606962,0.24606960696069627,0.17500000000000007,0.17827163151097736,0.18916666666666662,0.22598471803702136,0.18443863254249956,0,500,250,100,0.6,,,,
150,132,56,76,25,3.04,33,21,25.0,15.909090909090908,40.15151515151515,23.1191287878788,0.04852646816636902,0.0729580573951435,0.24795805739514365,0.17500000000000016,0.1705298013245036,0.1713530169242089,0.21958547951925464,0.17105901135288562,0,500,250,100,0.6,,,,
200,165,69,96,30,3.2,33,30,20.0,18.181818181818183,32.72727272727273,24.828030303030314,0.061193428990314325,0.0740313583597165,0.24903135835971665,0.17500000000000016,0.1578239753612889,0.15029280679933668,0.21377833056937556,0.15258490157906124,0,500,250,100,0.6,,,,
250,189,72,117,36,3.25,32,42,16.93121693121693,22.22222222222222,27.513227513227513,30.08108465608464,0.05321936727564219,0.08208727589641404,0.25708727589641417,0.17500000000000013,0.15553784860557737,0.15794705792215763,0.21049720038763864,0.15727783311199645,0,500,250,100,0.6,,,,
300,205,75,130,40,3.25,32,46,15.609756097560975,22.4390243902439,25.853658536585368,36.43817073170731,0.04786828863737422,0.08259707225913601,0.25759707225913603,0.17500000000000002,0.16191662711596205,0.16066810296233186,0.20888597836272255,0.16101768972534833,0,500,250,100,0.6,,,,
350,225,82,143,46,3.108695652173913,32,53,14.222222222222221,23.555555555555557,24.88888888888889,39.66522222222221,0.0415868240273487,0.08571319981992123,0.2579616274928772,0.17224842767295598,0.16696343779677036,0.16126113603082035,0.20451692642869101,0.1629301024013423,0,500,250,100,0.6,,,,
400,251,83,168,53,3.169811320754717,33,68,13.147410358565738,27.09163346613546,22.310756972111555,44.23904382470118,0.03334228987694804,0.0801223614351026,0.251806090833522,0.17168372939841942,0.17503252737720826,0.16049024329735734,0.19786232273860144,0.1645200328616534,0,500,250,100,0.6,,,,
450,269,84,185,58,3.189655172413793,33,76,12.267657992565056,28.25278810408922,21.189591078066915,49.892657992565056,0.026984955227348117,0.08198517847140904,0.252445743465699,0.17046056499428994,0.17502771618625182,0.1656044483494848,0.1952817658159092,0.16829681058856108,0,500,250,100,0.6,,,,
0,100,60,40,14,2.857142857142857,39,1,39.0,1.0,74.0,0.17925000000000002,-0.033125000000000016,-0.016025641025641024,0.158974358974359,0.17500000000000002,0.19785714285714284,0.185,0.15937500000000004,0.19250000000000006,1,500,250,100,0.6,,,,
50,107,46,61,23,2.652173913043478,41,11,38.3177570093458,10.280373831775702,61.6822429906542,9.202570093457943,0.008886238441865146,0.07798030520412164,0.2211621233859398,0.14318181818181816,0.20323529411764707,0.18690476190476182,0.20466628959276026,0.1957800511508951,1,500,250,100,0.6,,,,
