tick,total_cells,lone_cells,clustered_cells,num_clusters,avg_cluster_size,cooperators,defectors,cooperator_pct,defector_pct,coop_genome_pct,mean_fitness,multi_advantage,coop_advantage,coop_rate_clustered,def_rate_clustered,coop_rate_lone,def_rate_lone,cluster_rate,lone_rate,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period,coop_reward_scale,task_alpha,coop_cost
300,280,106,174,45,3.8666666666666667,150,24,53.57142857142857,8.571428571428571,65.0,541.3444642857152,2.079963044520759,3.9957703018141264,4.329710780991539,0.33394047917741315,1.774873391051781,1.6656269464333349,3.778570049706832,1.6986070051860733,2,500,250,100,0.0009,,,,
350,451,154,297,81,3.6666666666666665,272,25,60.310421286031044,5.5432372505543235,71.17516629711751,495.5460088691801,2.1134196335301523,4.3263247216997796,4.598451687815556,0.27212696611577686,2.2037960927060407,2.0821613398496286,4.23428294019773,2.1208633066675775,2,500,250,100,0.0009,,,,
400,476,174,302,82,3.682926829268293,273,29,57.35294117647059,6.092436974789916,68.69747899159664,628.766908763506,2.1248709878860232,4.312734513419657,4.5547027160243525,0.2419682026046956,2.0080737505169544,2.0191245190967675,4.140565958113194,2.0156949702271705,2,500,250,100,0.0009,,,,
450,805,251,554,153,3.6209150326797386,519,35,64.472049689441,4.3478260869565215,74.16149068322981,548.8031375332745,2.1701835506996616,4.517823725731737,4.825895973446922,0.30807224771518543,2.140960380645851,2.4736876717271743,4.540473896911524,2.3702903462118625,2,500,250,100,0.0009,,,,
0,100,51,49,17,2.8823529411764706,43,6,43.0,6.0,67.0,2.543,2.4891156462585036,1.2220930232558151,3.9620930232558154,2.74,1.1150000000000002,1.508518518518519,3.812448979591837,1.3233333333333335,0,500,250,100,0.0027,,,,
50,85,28,57,18,3.1666666666666665,45,12,52.94117647058823,14.117647058823529,65.88235294117646,164.8494117647058,1.9721657083886157,2.344340958605661,4.4844226579520665,2.1400816993464056,1.7832263814616758,2.1710841983852367,3.9908771929824534,2.0187114845938376,0,500,250,100,0.0027,,,,
100,123,41,82,25,3.28,61,21,49.59349593495935,17.073170731707318,60.97560975609756,222.88487804878028,1.0888961955223957,2.1941938588993946,3.7267982934124744,1.5326044345130798,2.1696322489391804,2.0274110744407787,3.1648705978406775,2.075974402318282,0,500,250,100,0.0027,,,,
150,150,46,104,30,3.466666666666667,76,28,50.666666666666664,18.666666666666668,60.666666666666664,322.4279999999999,1.228677820030061,3.272849441035704,4.278417353664005,1.0055679126283008,1.9609301822274179,2.2690672346699867,3.39726558107747,2.168587761047409,0,500,250,100,0.0027,,,,
200,203,59,144,39,3.6923076923076925,98,46,48.275862068965516,22.660098522167488,57.635467980295566,339.038128078818,0.49450194654006907,3.0746924419407287,3.599546573525093,0.5248541315843643,2.2976868776101225,2.0398042649820014,2.6173531545718043,2.122851208031735,0,500,250,100,0.0027,,,,
250,254,77,177,51,3.4705882352941178,122,55,48.031496062992126,21.653543307086615,57.874015748031496,392.52771653543357,0.6188178562970079,3.8298068591597207,4.2471257922467185,0.4173189330869975,2.496952355226921,2.410035054176232,3.0570728134117764,2.4382549571147685,0,500,250,100,0.0027,,,,
300,283,92,191,54,3.537037037037037,130,61,45.936395759717314,21.554770318021202,56.890459363957596,464.15862190812766,0.4778294556914253,3.584829582377585,3.923762968844005,0.33893338646642013,2.6116073011648626,2.143211161841642,2.7788697514354572,2.301040295744032,0,500,250,100,0.0027,,,,
